App,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity
Calorie Counter & Diet Tracker,"I love sparkpeople, I've tried fitness trackers I keep coming back sparkpeople. The articles great I love community feed positive weight loss tool! The database improved lot new challenge great addition.",Positive,0.431493506,0.528571429
Calorie Counter & Diet Tracker,"It keeps freezing bugs. You reload couple entries. Other faulty programming spotty running, amazing premise",Positive,0.2375,0.6375
Calorie Counter & Diet Tracker,At point I like I can't setup goals. I keep getting error message attempting setup goals saying I connected.,Neutral,0.0,0.0
Calorie Counter & Diet Tracker,I started using app. So far I really like it. I need play I get entire benefit. Total keeper easy easy navigate,Positive,0.194444444,0.706944444
Calorie Counter & Diet Tracker,"It's hard track food sometimes go black screen middle tracking. As I work more, problems user error, issues tracking",Positive,0.010416667,0.36875
Calorie Counter & Diet Tracker,This keeps accountable. The vast library food servings takes guess work logging food.,Neutral,0.0,1.0
Calorie Counter & Diet Tracker,24 hours into using collapsed. This first time. It USED TO BE A GOOD APP. WHAT HAPPENED?,Positive,0.475,0.466666667
Calorie Counter & Diet Tracker,,,,
Calorie Counter & Diet Tracker,"I've using days like far. Easy navigate scanner really handy. Would like take supplements consideration daily nutrition totals daily tally number fruit, vegetable, meat, grain, dairy, fat servings would help diets require track food groups, i.e. DASH. Something similar water tracker. But overall, I like app.",Positive,0.161904762,0.447619048
Calorie Counter & Diet Tracker,"Great calorie tracking. I learned hard way matter kind eating plan have, tracking calories must. If - gain back. This really helps.",Positive,0.261666667,0.478333333
Calorie Counter & Diet Tracker,"I've used Spark People web-based tool, back 2012 & 2013 gotten inconvenient foods still needed manually entered. With works phone, I've found food database become enormous; I enter single food, even brand names available!",Negative,-0.034285714,0.502857143
Calorie Counter & Diet Tracker,It let log food weight anything everytime I try set goals says oops error occurred. I even tried uninstalling reinstalling luck :( I new phone S9 si I sure working,Negative,-0.037878788,0.781144781
Calorie Counter & Diet Tracker,"Closed suddenly EU customers due SparkPeople unwilling/unable meet new laws, makes wonder bad security cannot consider meeting it.",Negative,-0.157727273,0.419242424
Calorie Counter & Diet Tracker,"Makes easier live healthy. Makes accountable put body n work doing. It done always support admin n members available much little want it. At end day, journey you. This best far.",Positive,0.324810606,0.533333333
Calorie Counter & Diet Tracker,So far great. I terrible logging food made really easy!,Positive,0.110416667,0.895833333
Calorie Counter & Diet Tracker,Not sure happened. I using fine started randomly signing disconnecting network. Now work anymore.,Negative,-0.111111111,0.62962963
Calorie Counter & Diet Tracker,"I unable even begin program I received repeated error messages I unconnected. I disconnected reconnected wifi data, logged back account, checked phone updates, restarted device tried again. I AM STILL RECEIVING ERROR MESSAGES.",Negative,-0.25,0.25
Calorie Counter & Diet Tracker,Will rectifying matters continue euro or? It's much faster clearer adding goods/exercise. I previously lost 56lbs using hooe yo able continue,Positive,0.177777778,0.330555556
Calorie Counter & Diet Tracker,I like I Spark People day long. I like able look something right instead wait get home.,Positive,0.245238095,0.520238095
Calorie Counter & Diet Tracker,"Tried enter goal settings, got error saying connected. Also allow anything metric units despite changing settings. Waste time. Uninstalled.",Negative,-0.2,0.0
Calorie Counter & Diet Tracker,For anyone wanting work weight wanting healthy life style I would highly suggest app. It allows track everything. A great community thats supports another. Exercise nutritional ideas,Positive,0.486666667,0.596666667
Calorie Counter & Diet Tracker,So far good I'm still learning there's things I able figure yet see actual weight loss numbers shows graph able find tracks that.,Positive,0.36,0.59
Calorie Counter & Diet Tracker,"This best fitness app. It count steps throughout day, seems like I much work. They're always wanting collect data.",Positive,0.6,0.25
Calorie Counter & Diet Tracker,"I love easy keep track food, calories, fats carbs plus tells much left every meal. Especially love scan bar since puts info",Positive,0.483333333,0.608333333
Calorie Counter & Diet Tracker,I issues giving error saying connecting server. I'd like may delete it.,Neutral,0.0,0.0
Calorie Counter & Diet Tracker,I like nutrition reports. I must track sodium fat carefully I see composition I'm eating. Also love trainers. They professional.,Positive,0.166666667,0.566666667
Calorie Counter & Diet Tracker,"I finding usefull assisting eat healthier math, easier choose better, lower calorie foods.",Positive,0.5,0.5
Calorie Counter & Diet Tracker,Brilliant tool help understand much nutrient eating gives chance make informed devision next meal.,Positive,0.366666667,0.4
Calorie Counter & Diet Tracker,,,,
Calorie Counter & Diet Tracker,I using track food...and linked with fitbit...since tracking fitness food I 2 pounds....it may seem small big me!,Negative,-0.125,0.25
Calorie Counter & Diet Tracker,Don't like relying others put items using calculations. Basic items like fresh baked fish like talipa option already here.,Positive,0.15,0.3125
Calorie Counter & Diet Tracker,I downloaded even ten minutes ago I chance check far I like,Positive,0.05,0.5
Calorie Counter & Diet Tracker,"I long time user online platform, admit I downloaded I wanted points! Then I began using it! I love ease logging I run. I definitely recommend SparkPeople.",Positive,0.140625,0.5
Calorie Counter & Diet Tracker,I like lot. It make calorie counting (and facts) much easier. I wish would put calories list food I go food see calorie count.,Positive,0.2,0.2
Calorie Counter & Diet Tracker,Working well found 10 years ago lost 70 pounds 22 months. Need control diabetes.,Neutral,0.0,0.0
Calorie Counter & Diet Tracker,"I used spark people years always helpful. Good ideas meals too. Tracking food helpful, blogs community feed back great keep improving.",Positive,0.5,0.45
Calorie Counter & Diet Tracker,Can't say enough this. This another weight issues. This whole community folks help you. Every detail added. So come pleased,Positive,0.233333333,0.633333333
Calorie Counter & Diet Tracker,Great app...i success losing weight wildly popular tracking weight loss program.,Positive,0.566666667,0.55
Calorie Counter & Diet Tracker,,,,
Calorie Counter & Diet Tracker,This helped get eating habits control motivated 25-35 minutes exercise day!,Neutral,0.0,0.0
Calorie Counter & Diet Tracker,"Helps track food intake, workouts, well stuff. Yes features require pay simple task easy helpful.",Positive,0.216666667,0.595238095
Calorie Counter & Diet Tracker,It saying I'm connected trying set plan. Can't get anything.,Neutral,0.0,0.0
Calorie Counter & Diet Tracker,I downloaded many nutrition one's best far! Excellent app! Definitely telling others it.,Positive,0.525,0.66
Calorie Counter & Diet Tracker,I like lets choose calorie goal (given nutritionist) instead like insisting telling knows many calories I eat day,Positive,0.5,0.5
Calorie Counter & Diet Tracker,"Meh. If eat mostly store bought ready-to-eat ""food"" alright. Very hard track food intake accuracy cook scratch. The excercise calculations extremely generic.",Positive,0.040277778,0.401388889
Calorie Counter & Diet Tracker,Hate letting finish set sparkpeople,Negative,-0.8,0.9
Calorie Counter & Diet Tracker,Love far! It's nice positive support backup! Really easy well. I free version I'm sure paid version even better.,Positive,0.41780303,0.770959596
Calorie Counter & Diet Tracker,"Constantly getting errors connected internet connected, cant set goals cant sync fitbit???? Are kidding me??",Neutral,0.0,0.333333333
Calorie Counter & Diet Tracker,"Fantastic, easily track everything eat workouts. Lots great info health fitness plenty encouragement help stay committed goals.",Positive,0.544444444,0.827777778
Calorie Counter & Diet Tracker,This great keeping track food water intake. It also adjusts calorie limits exercise. This encouraging.,Positive,0.8,0.75
Calorie Counter & Diet Tracker,I really like since challenges keep track progress. I hard time knowing since exercises I'm low speed data videos show load kinda hard follow. I sent first question coach see fast respond. But really like it. Edited: responded next day believe got high speed data back able follow kickboxing workout see moves really gave workout ofcousre I'm fairly new working really liked it. It even feel like 20 min.,Positive,0.133073593,0.381158009
Calorie Counter & Diet Tracker,"I like SparkPeople allows track nutrition I eating. I leg cramps knew I needed increase amount potasium I receive food, much I really needing. Using USDA nutrtion database I finding foods lot potasium tracking potasium consumption using SparksPeople. I also found good motivational tool loosing weight. Much, much easy keep track calories pencil paper! With SparkPeople, I hope I lose weight I need to, I before. Thank you!",Positive,0.525694444,0.544444444
